order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery_date
RfGwcLkX4twh,JqAtKvUZQzi0,delivered,2018-07-24 18:31:01,2018-07-24 18:44:27,2018-08-06 17:52:32,2018-08-29
4Vil4wCz3hL3,YeToIjRZbK1b,delivered,2018-05-01 10:57:39,2018-05-01 11:17:40,2018-05-11 14:16:58,2018-05-25
vlgL7SEYdAGJ,fDwrN4stY2KC,delivered,2018-06-12 11:56:40,2018-06-12 12:43:42,2018-07-12 18:58:24,2018-07-05
8MVjxBFCkjl8,4kOR22c6efaf,delivered,2018-06-19 14:26:50,2018-06-19 14:57:13,2018-06-21 16:22:04,2018-06-29
z2xZKG2is3Xq,4gjvRA9xHPoy,delivered,2018-06-29 12:51:35,2018-06-29 13:11:04,2018-07-06 15:48:59,2018-07-16
R6up2KYJbADG,4Eujb5yIpqs8,delivered,2018-05-01 14:30:35,2018-05-01 14:55:16,2018-05-03 15:14:53,2018-05-21
gk6zgfzGqRTq,1GWMLfIMdj4c,delivered,2018-06-19 22:58:32,2018-06-20 22:59:20,2018-06-28 15:36:11,2018-07-23
qf88tnNyUpRx,w4gVmc7ZPB7J,delivered,2018-08-09 20:45:10,2018-08-20 15:56:29,2018-08-15 14:56:43,2018-08-14
ZzXFOWbjmFzr,hrOVJXe5UIJz,delivered,2018-06-20 14:16:20,2018-06-20 14:38:41,2018-06-27 13:18:47,2018-07-18
Hg69RiAHsqSy,iInljnnFAiKx,delivered,2018-08-01 17:34:06,2018-08-01 18:20:05,2018-08-17 00:14:35,2018-08-27
vICQ6xAkBQJv,dXi3AN2ExobT,delivered,2018-05-16 07:08:49,2018-05-16 07:56:15,2018-06-04 19:38:27,2018-06-13
eOsGCznIAUFY,8fvg91ZFtCrC,canceled,2018-05-15 13:17:14,2018-05-17 03:34:46,,2018-06-01
PneId89pjlVF,bChh6mK7RBlh,delivered,2018-06-10 11:00:13,2018-06-12 04:57:10,2018-07-10 04:54:33,2018-06-26
55GIbAMhfvxt,Uv12TYPJRREK,delivered,2018-08-20 08:13:17,2018-08-20 14:15:26,2018-08-23 19:59:45,2018-08-30
WMPT0F2OZ6fm,XkxI5wF3CHFt,invoiced,2018-08-06 20:17:25,2018-08-06 20:30:10,,2018-08-09
aDM4talQ6brh,uyPatH89Y3vk,delivered,2018-07-19 08:40:59,2018-07-19 08:55:29,2018-08-02 11:17:38,2018-08-08
dfQYczlyMHB5,0a5GyHWgXwRC,delivered,2018-08-26 04:52:35,2018-08-26 05:10:09,2018-08-29 18:17:44,2018-08-31
XyAVofPUCM13,xCiOfWxQ7Btv,delivered,2018-08-03 14:21:44,2018-08-03 14:35:19,2018-08-09 18:02:57,2018-09-05
uysl2pJLafck,Xxzolt1osOHS,delivered,2018-07-31 10:27:34,2018-07-31 11:04:39,2018-08-03 22:37:50,2018-08-07
atZxU3EM6CCK,kKkQAKtJdOej,delivered,2018-04-30 11:07:13,2018-05-03 04:15:16,2018-05-07 18:22:24,2018-05-23
oQE3KyRMx2HC,Yu7y0eUjrMjF,delivered,2018-06-20 16:32:06,2018-06-20 17:00:49,2018-06-28 22:26:30,2018-07-18
MpfN5hM7QaIb,AXZAKk41nNaN,delivered,2018-06-16 12:20:16,2018-06-16 12:40:13,2018-06-25 14:41:57,2018-07-17
QynCMMXbz6Hj,x16f2Nwi0e5t,delivered,2018-08-03 09:59:04,2018-08-04 04:05:31,2018-08-08 23:58:32,2018-08-13
y76jGUuZwUAM,4N3NrsUCb8ae,delivered,2018-07-19 16:14:29,2018-07-19 16:30:14,2018-07-27 17:21:55,2018-08-03
6eU5aCClumyJ,0OohKYzzZ2mY,delivered,2018-06-06 17:17:31,2018-06-06 17:34:19,2018-06-18 18:11:51,2018-07-20
8SQ9FwzB6DxZ,fr6JpIDZlyD2,delivered,2018-07-25 06:56:57,2018-07-25 07:10:14,2018-08-03 18:13:39,2018-08-21
ZI2xJ8n8X7SW,Tu2dx6QOyE8i,delivered,2018-05-24 16:46:17,2018-05-24 18:38:14,2018-05-28 20:42:07,2018-06-13
uyXE59FQ1H0Q,lR7BhKcSjUWc,delivered,2018-06-28 16:27:33,2018-06-30 02:52:30,2018-07-04 17:46:34,2018-07-12
myHhbcDMUjbh,GbVvvyIMfj3v,delivered,2018-06-26 11:20:44,2018-06-26 11:35:54,2018-07-24 18:18:27,2018-07-27
aFnXzRv4Wn2M,rmiN2LwQ9w6P,delivered,2018-07-31 14:56:12,2018-07-31 15:44:33,2018-08-09 19:03:08,2018-08-27
lsHhBn5cxGQe,foSnpCEnGhUf,delivered,2018-07-09 19:46:18,2018-07-09 19:55:25,2018-07-24 16:58:36,2018-08-02
lhKveWr1XioH,tSkTUffTE6z5,delivered,2018-05-18 11:40:47,2018-05-18 12:56:31,2018-05-24 20:30:43,2018-06-06
bipkyXhrCRU3,9jEDzGXL4KhU,delivered,2018-08-07 18:58:53,2018-08-07 19:24:55,2018-08-28 12:12:41,2018-08-31
kLHnQGaCYQ0D,veBfcCl9tMIU,delivered,2018-07-15 21:21:58,2018-07-15 21:30:14,2018-07-24 23:14:36,2018-08-02
DjV3bpGZho0O,dN36SFWvX6rN,delivered,2018-07-06 13:46:23,2018-07-06 14:11:06,2018-07-10 18:25:27,2018-07-19
9kZ7jlj2wuDl,MWesReS11jCu,delivered,2018-05-09 10:34:53,2018-05-09 10:54:54,2018-05-28 13:51:17,2018-06-12
KuZLJ1AaqI9q,sNJV5Gu55TZU,delivered,2018-07-16 21:07:02,2018-07-18 02:50:20,2018-08-01 20:45:42,2018-08-22
eYC146tRJ3eS,qQRzsD7yBbeJ,delivered,2018-06-03 16:07:20,2018-06-05 03:50:05,2018-06-28 14:54:32,2018-07-12
rIDYB6lCDTR9,WY0zrQCtNGQI,delivered,2018-08-03 15:34:58,2018-08-03 16:04:03,2018-08-10 22:38:28,2018-08-09
qKs9bwrzCJCx,nJ2ST6XCpEa1,delivered,2018-06-16 12:55:53,2018-06-18 12:37:26,2018-06-26 21:21:48,2018-07-19
EUpbLBAHatd1,V2yQapEqeiQ6,delivered,2018-05-04 01:12:21,2018-05-04 01:32:03,2018-05-11 21:20:03,2018-05-29
SM4Cj1CZZLkj,Gfg87pGGLu0R,delivered,2018-05-09 13:33:16,2018-05-09 13:51:24,2018-05-17 17:59:21,2018-05-29
yQNvu0LsC0zi,fh2vctymMClz,delivered,2018-06-30 17:07:08,2018-06-30 18:09:58,2018-07-10 23:38:45,2018-07-24
ua86X6jeWF48,YOoMu23yKYN8,delivered,2018-07-05 09:20:34,2018-07-05 16:31:30,2018-07-12 14:52:42,2018-07-20
emgbs4p8zrbs,kU5hIkyW89AP,delivered,2018-06-11 01:02:48,2018-06-11 01:15:16,2018-06-23 18:08:32,2018-07-13
jF9xQGkZI7AC,ZEP0sSLNlhG7,delivered,2018-07-19 01:00:07,2018-07-20 05:03:25,2018-07-31 17:13:38,2018-08-10
RQ6qEjoCbLlB,asSHqDT749oJ,delivered,2018-08-12 02:11:20,2018-08-12 02:25:07,2018-08-21 12:18:48,2018-09-13
QlfYA7XhGQM4,HqYjA1irgw9I,delivered,2018-06-16 11:32:25,2018-06-16 12:00:19,2018-06-22 01:12:36,2018-07-05
ZRbZ7T0cd7v2,5S0TZfFeWPJY,delivered,2018-07-03 23:20:35,2018-07-05 16:40:17,2018-07-14 13:06:35,2018-07-23
DaBl0qQpdhDH,azn1KwgS7Rho,delivered,2018-06-12 21:35:49,2018-06-15 15:03:33,2018-06-29 15:22:35,2018-07-12
lMNtLm2TqkWz,jg7C991skSMP,delivered,2018-08-14 14:51:34,2018-08-14 15:04:15,2018-08-16 19:38:40,2018-08-21
Z59NsR2g4TXC,cWPuhFYrcoMU,delivered,2018-08-03 22:01:10,2018-08-03 22:15:17,2018-08-07 11:46:43,2018-08-10
919ggAMoZv9E,PvrJ9HhssoOE,delivered,2018-06-22 21:21:59,2018-06-22 21:58:33,2018-06-29 13:51:40,2018-07-23
Bk0dffIbfChq,nhyKLSRBnj22,delivered,2018-05-06 23:00:21,2018-05-08 19:35:21,2018-05-10 22:08:48,2018-05-18
VWs6b2EAZOl9,dDZUY9CIsz2G,delivered,2018-06-09 21:46:58,2018-06-09 22:19:00,2018-06-14 15:03:46,2018-07-05
pXA7Bop1s6sO,pzPvrQVZfqag,delivered,2018-07-26 09:43:52,2018-07-27 02:05:20,2018-08-03 16:04:33,2018-08-17
QwOTVMhTgf9n,u05cF3o2Xkmx,delivered,2018-08-17 07:01:01,2018-08-17 07:10:36,2018-08-30 18:04:09,2018-09-14
vpPwU64a8POw,27HvODq2YUJV,delivered,2018-05-16 19:04:43,2018-05-16 19:36:44,2018-05-28 18:03:37,2018-06-14
qWmX0XhPbPwn,QQjkFCXDLQbE,delivered,2018-08-22 06:46:47,2018-08-22 07:04:20,2018-08-28 00:29:24,2018-09-12
RBmioQlQiObc,dUPsGqBhTHiM,delivered,2018-05-10 21:07:18,2018-05-10 21:37:08,2018-05-17 14:12:44,2018-05-28
qQOvniGjAglN,9Md5HdxhZNML,delivered,2018-06-10 23:18:48,2018-06-10 23:37:38,2018-06-26 17:48:52,2018-07-04
vSsvWwYaQSD6,nfQ0Nfoi6U01,delivered,2018-07-30 07:00:26,2018-07-30 07:15:07,2018-08-20 15:06:34,2018-08-27
0lsQSv24QCXR,O7DWeMQvC0cK,delivered,2018-06-16 17:16:44,2018-06-16 17:38:48,2018-06-19 17:41:24,2018-07-23
E6ORBY8V2l85,A48s8QYDNcHA,delivered,2018-07-07 18:35:06,2018-07-08 18:30:13,2018-07-13 15:07:29,2018-07-26
VesTskisHN34,MhBnfQt6Ewev,delivered,2018-06-07 19:45:30,2018-06-07 19:55:57,2018-06-15 18:53:52,2018-07-04
2g77wJvjvINn,zfwXymSXklfg,delivered,2018-07-16 13:51:30,2018-07-16 14:05:12,2018-07-23 19:05:00,2018-08-10
evVNNJ1W8llQ,XX2dJ9DXoJxM,delivered,2018-08-05 21:03:19,2018-08-05 21:10:20,2018-08-16 16:32:20,2018-08-16
hVqywI2dpiVr,KIIhe6oRkIGk,delivered,2018-05-19 16:23:46,2018-05-19 16:32:11,2018-06-05 19:21:45,2018-06-06
seW6RzW2kdpb,oj1d3bwLIRcm,delivered,2018-05-18 12:20:04,2018-05-19 02:59:02,2018-06-07 16:38:48,2018-06-13
7AbKuvHgM6mZ,ROKLVaGH8de0,delivered,2018-08-05 21:22:28,2018-08-05 21:35:12,2018-08-09 16:42:07,2018-08-16
ymQImIeUGMOG,mdegAh8lW0zh,delivered,2018-08-17 15:22:25,2018-08-17 15:35:14,2018-08-27 14:57:19,2018-10-02
Hja2UfrujbS1,Eyr64dIilcgM,delivered,2018-06-08 00:23:11,2018-06-09 01:31:35,2018-06-12 23:04:10,2018-06-26
4DXN8vliW3Km,346LsmvcvHOp,delivered,2018-06-20 15:33:57,2018-06-20 16:01:38,2018-06-30 00:47:26,2018-07-20
2MSpYzbK3BnX,Z0TNiSavtwie,delivered,2018-08-16 10:30:31,2018-08-18 02:35:23,2018-08-21 19:06:32,2018-08-21
IczBed9mV11A,QtLIEF9TmJM8,delivered,2018-05-13 19:39:03,2018-05-13 19:55:43,2018-05-18 16:38:52,2018-05-29
OazbjW7wLDP6,FyFlugMB18oj,delivered,2018-05-02 15:28:10,2018-05-02 16:18:52,2018-05-10 11:49:08,2018-05-23
jMF3IJt6JdtY,egqy9rF01zeM,delivered,2018-07-17 22:44:42,2018-07-17 23:01:44,2018-07-31 18:02:57,2018-08-08
VY6Q8h3SuJoK,2X8tKh6H3BJR,delivered,2018-07-13 14:58:58,2018-07-17 04:32:27,2018-07-24 20:16:55,2018-08-02
TNqEVyw7ZzZx,rGVzxdGufcWY,delivered,2018-07-27 21:02:05,2018-07-27 21:15:13,2018-08-03 17:03:32,2018-08-14
DqEJT8HUgZq1,oGJzcua6Ch9M,delivered,2018-07-22 17:47:27,2018-07-23 12:32:17,2018-07-26 16:21:16,2018-07-31
aGsURM2XZNzw,xeUjZT9AmiVz,delivered,2018-06-05 17:54:43,2018-06-05 19:15:22,2018-06-14 19:04:45,2018-07-16
0uoFzSObe9QP,BKYTz5VyeBBd,delivered,2018-05-18 11:00:26,2018-05-19 02:59:04,2018-06-05 15:44:30,2018-07-16
y1XyXMIHdhy6,3Ll46Tj9RN0q,delivered,2018-08-21 19:45:28,2018-08-21 19:55:11,2018-08-24 18:16:51,2018-09-06
YUVWk3JnWmKq,wVM9JWCunAVJ,delivered,2018-05-22 21:13:21,2018-05-22 21:35:40,2018-06-12 23:11:29,2018-06-08
wz1CeFA0Dyib,skK05hMxZLe2,delivered,2018-07-03 18:09:59,2018-07-05 16:10:39,2018-07-11 19:13:48,2018-07-25
YoIPXbPUqC2o,wMofpXKFWSfh,delivered,2018-07-17 06:24:53,2018-07-17 06:45:13,2018-07-24 00:34:41,2018-08-01
VkZ3xRRCQIOb,KKm6rM3xGM7w,delivered,2018-05-02 17:58:38,2018-05-02 18:33:26,2018-05-07 23:08:35,2018-05-21
oOTRNzOPNvB6,nodpgJjEkMSi,delivered,2018-06-07 18:38:09,2018-06-07 18:55:47,2018-06-14 00:48:34,2018-07-03
XDGqt4XXb97L,jeBBlTLjXUr2,delivered,2018-07-03 09:22:10,2018-07-05 16:24:52,2018-07-24 20:46:33,2018-07-25
c658A2x4tsQF,7vVjY3inGHc2,delivered,2018-07-31 09:52:59,2018-07-31 10:30:57,2018-08-04 18:02:07,2018-08-09
1ZrvgC1kmp1K,dvDVProsXt9A,delivered,2018-05-03 00:34:55,2018-05-03 00:58:38,2018-05-04 17:58:57,2018-05-16
raMsAsj19bPX,erLxailu8u0b,delivered,2018-06-09 15:38:46,2018-06-11 10:32:28,2018-06-21 15:34:55,2018-07-27
AFibqNGFkVbH,570IaGb78tW6,delivered,2018-06-28 16:30:09,2018-06-28 16:50:35,2018-07-03 09:52:50,2018-07-13
6SsoC3C0MmJR,SULSDUR4Sm1h,delivered,2018-05-21 08:13:46,2018-05-21 08:31:04,2018-06-05 15:42:55,2018-06-07
pYsLaqhXY2mP,ejNZQ7X7x2T3,delivered,2018-08-04 15:27:51,2018-08-05 15:24:25,2018-08-14 00:16:47,2018-08-29
Ptt8UaVsSSKV,xittT22E39fy,delivered,2018-05-07 14:06:43,2018-05-07 16:15:38,2018-05-14 20:17:46,2018-05-23
Gw3F6D5Blq9r,OplOVguAjw71,delivered,2018-06-04 19:07:48,2018-06-04 19:30:05,2018-06-11 17:37:49,2018-07-16
ldSrcECoQpqr,C2neZlovyKdO,delivered,2018-07-10 20:13:19,2018-07-10 20:25:54,2018-07-12 15:47:29,2018-07-18
sOgEKrf6Le0w,Yj3PLR3haokb,delivered,2018-08-16 15:28:56,2018-08-16 15:44:00,2018-08-22 12:31:53,2018-09-05
cfX7Tke037fm,XUR8NScig6lS,delivered,2018-06-17 09:39:42,2018-06-17 09:55:15,2018-06-21 18:38:46,2018-07-12
NfDHqUhbVKik,jR6aMohAuoS4,delivered,2018-08-08 16:03:06,2018-08-08 16:15:22,2018-08-15 20:18:35,2018-08-21
kZYvEQbBN3mL,zCLkW72kCLsN,delivered,2018-05-05 21:12:28,2018-05-05 21:33:09,2018-05-11 17:06:26,2018-05-18
qZa3kt8WhZwM,IG0zdwpicn3n,delivered,2018-05-31 22:06:57,2018-05-31 22:32:24,2018-06-07 19:03:51,2018-07-16
3HtMnwMnaYzC,m4jscPybDYhY,delivered,2018-06-08 15:32:18,2018-06-08 19:31:05,2018-06-19 15:18:52,2018-07-04
w4joBcW4TnIk,O3iX8BPT2P9L,delivered,2018-06-24 14:32:17,2018-06-24 14:54:53,2018-07-02 20:28:59,2018-07-18
39AIwbxmUD13,nqRXEnuY8S5f,delivered,2018-06-08 11:23:13,2018-06-09 02:57:19,2018-06-25 14:32:53,2018-07-12
v42Z9ywKwP3I,Aj9h2N8Nf7z4,delivered,2018-06-13 08:32:11,2018-06-14 02:57:06,2018-06-15 18:12:51,2018-06-28
6LB4Nh0KeiKW,1XdIrWfYVL3D,delivered,2018-07-15 18:16:05,2018-07-15 18:25:21,2018-07-23 20:12:25,2018-08-10
33EAXE0Nt119,IGMksDEQ12en,delivered,2018-05-21 23:00:46,2018-05-22 02:15:41,2018-06-07 16:24:32,2018-06-12
xv3SLozhpxmx,N5YRvTmHE8tU,delivered,2018-08-13 15:36:49,2018-08-13 15:50:14,2018-08-17 20:03:29,2018-08-30
Hw1t29js72mt,CJGljMmHnw92,delivered,2018-07-13 21:24:09,2018-07-14 21:24:43,2018-07-30 19:31:50,2018-08-07
5pxcLVGyBzPF,WnCydkx96ul3,delivered,2018-07-09 09:54:00,2018-07-10 09:45:15,2018-07-20 15:35:33,2018-07-25
xc3re81U3wuc,wMofpXKFWSfh,delivered,2018-07-29 08:39:48,2018-07-30 08:15:14,2018-07-31 23:03:28,2018-08-07
SwTB1c5yCAzr,318n0db79d19,delivered,2018-08-12 21:19:11,2018-08-12 21:30:19,2018-08-20 17:12:23,2018-09-18
bTu0lylFHBcQ,hTN1G0x7kG6M,delivered,2018-05-27 19:17:18,2018-05-27 19:35:17,2018-06-19 22:08:48,2018-07-13
PUTMg3q900vI,WZpKg4AhVbSY,delivered,2018-07-01 21:04:39,2018-07-01 21:15:14,2018-07-23 22:28:28,2018-07-31
cpfeYqGme0Lu,eTYFWxnet42W,delivered,2018-07-18 09:29:40,2018-07-18 09:41:57,2018-07-30 21:47:45,2018-08-20
LDqMlkv1HvCE,Nz66V2TeAxAX,delivered,2018-05-15 13:01:45,2018-05-15 13:30:48,2018-05-23 20:32:35,2018-06-06
9tI7exZUdfhg,tm3AwmAsE1FX,delivered,2018-06-02 23:08:10,2018-06-02 23:15:13,2018-06-18 13:13:49,2018-07-23
7CePKvZnrJfb,S2t8sechcimW,delivered,2018-05-06 00:32:29,2018-05-06 00:54:35,2018-05-11 20:21:25,2018-06-18
biDnjXbQlFok,y487fwTxo0PN,delivered,2018-05-02 21:25:27,2018-05-02 22:17:03,2018-05-04 14:34:36,2018-05-10
6sAatpuLJGjD,qdjdTZMKDNKy,delivered,2018-05-09 17:12:01,2018-05-09 17:36:21,2018-05-16 12:51:53,2018-05-28
h6uUM5cC2Cxx,9Z3hfstFAF7S,delivered,2018-05-20 20:24:03,2018-05-21 21:54:11,2018-06-09 12:16:28,2018-06-14
kZb4gSxaZXxm,kgaRisbWkR8S,delivered,2018-07-23 19:07:01,2018-07-24 10:31:44,2018-07-27 17:24:37,2018-08-09
oUnB5B4pb2Gp,ewwfy3zJIkuM,delivered,2018-08-01 15:56:40,2018-08-01 17:04:04,2018-08-17 12:08:47,2018-08-20
k6TfAeUB5YKG,T6yUZ9aE4O0s,delivered,2018-05-08 22:13:19,2018-05-08 22:31:36,2018-05-14 13:50:50,2018-05-16
OK2K2TANxuTH,gPgo5oTvhl9S,delivered,2018-07-17 12:33:49,2018-07-17 12:45:10,2018-08-01 11:51:41,2018-08-16
tgOuEyuyOY2d,6NcLLbxSLjW4,delivered,2018-06-22 18:47:50,2018-06-22 19:19:09,2018-07-05 14:11:38,2018-07-20
a6MN4DB05giF,ApJeZbwNG5jT,delivered,2018-06-29 13:50:02,2018-06-29 14:10:45,2018-07-05 19:46:36,2018-08-07
MVtcVi14CIOn,p9yxeXaNzhfp,delivered,2018-06-25 17:23:36,2018-06-25 17:35:24,2018-06-29 16:56:33,2018-07-23
Pwz2fnF1jIJ0,x9nipe7r5JHg,delivered,2018-08-20 21:58:31,2018-08-20 22:10:23,2018-08-22 23:42:47,2018-08-23
ZTmUfgIFPgrt,TVhM4iRxddm2,delivered,2018-05-02 17:28:55,2018-05-04 02:51:42,2018-05-14 13:53:44,2018-06-05
impjP4iVkDtu,LXMip2Vzvdc1,delivered,2018-06-26 11:54:30,2018-06-26 18:18:21,2018-07-02 16:46:39,2018-07-16
YUhQFZDv2cjM,GB0ems0WG0Kq,delivered,2018-08-18 22:45:25,2018-08-20 10:50:35,2018-08-24 20:35:50,2018-09-03
PTFNTXuM3GtI,a2ePegRJFhsq,delivered,2018-07-17 12:46:20,2018-07-17 13:01:14,2018-07-21 18:46:23,2018-07-25
8ooDyQfMq9aF,XBPZbdpYTKA7,delivered,2018-07-13 16:12:08,2018-07-13 16:31:31,2018-07-25 15:48:29,2018-08-07
koDnWHIg0Llm,tgJu0HUDx5G0,delivered,2018-05-04 10:34:12,2018-05-05 19:10:48,2018-05-21 21:12:05,2018-06-06
NMBLqLmxBjmG,SaNj4MhzahVL,delivered,2018-05-09 12:47:39,2018-05-09 13:11:00,2018-05-16 19:30:55,2018-05-28
iOV1BfajfNos,Eyr64dIilcgM,delivered,2018-07-18 10:22:56,2018-07-19 02:42:48,2018-07-25 15:52:44,2018-08-02
ytvqnn14xmx7,zq8vDhDTULSA,delivered,2018-05-22 19:44:42,2018-05-23 15:57:10,2018-06-07 16:32:20,2018-06-06
Colp7QFuj3Zu,aptoeeHlIxbP,delivered,2018-07-20 14:46:23,2018-07-21 14:44:10,2018-07-27 17:09:28,2018-08-06
ZWU3Cr8QRPMM,b07tkCUGb9If,delivered,2018-08-10 00:58:32,2018-08-10 01:10:14,2018-08-14 01:33:39,2018-08-15
phaD5pyRVShJ,pfBtr67GlmYZ,delivered,2018-08-22 07:28:08,2018-08-22 07:44:15,2018-08-24 19:46:43,2018-09-06
5ut3g2UXR1YL,pCseANJoqZgh,delivered,2018-06-06 13:17:17,2018-06-06 13:32:59,2018-06-08 19:28:48,2018-07-03
5Gup3Tzjq3Yh,AXZAKk41nNaN,delivered,2018-07-04 18:27:57,2018-07-05 16:23:07,2018-07-21 15:27:31,2018-08-13
7yxWAIaXsI1Y,xFhLDB06Ucbz,delivered,2018-05-11 09:34:26,2018-05-11 09:48:30,2018-05-17 15:11:43,2018-05-29
v0BsaINCdrjU,uZRK2x3RDYfw,delivered,2018-06-20 10:14:59,2018-06-20 10:44:10,2018-06-23 16:04:58,2018-07-16
Ie95kdtjqlJm,zlUhJCSrydbs,delivered,2018-06-03 19:44:12,2018-06-03 19:55:17,2018-06-08 19:38:50,2018-06-21
zeSW39XnfqTu,rWuFDvqb7sVK,delivered,2018-04-30 09:56:54,2018-05-01 05:32:23,2018-05-08 20:12:13,2018-05-22
q8djXh56WDm5,BRa4d3QEPKEA,delivered,2018-07-02 22:52:22,2018-07-02 23:10:39,2018-07-12 21:36:45,2018-07-26
v72hxcjmIgbs,Qz8Fox2RyLrR,delivered,2018-06-21 18:04:09,2018-06-21 18:40:22,2018-06-28 19:07:50,2018-07-16
j7DVbdcUv4Dn,ncBjZzosb18g,delivered,2018-06-05 09:41:08,2018-06-05 09:55:11,2018-06-12 22:47:42,2018-07-25
TXrrkEj2E7b6,Psa0acJ9lhds,delivered,2018-07-03 22:53:10,2018-07-05 16:40:50,2018-07-10 01:22:24,2018-07-25
HPXloxHCvZZT,cIRqp5bz2am5,delivered,2018-07-31 10:27:34,2018-07-31 11:04:39,2018-08-03 22:37:50,2018-08-07
6390EepvRdX6,zdwhBE1w6Lun,delivered,2018-07-18 18:13:46,2018-07-18 18:25:25,2018-07-26 18:04:43,2018-08-06
jMx09xXFDsD5,gQcA2mO34POS,delivered,2018-07-25 23:29:16,2018-07-25 23:45:15,2018-07-27 17:51:44,2018-08-02
mGQuiPDbHCr4,jV8iADqbmykv,delivered,2018-08-06 21:40:05,2018-08-06 21:50:13,2018-08-10 16:07:24,2018-08-13
fHWyMWjsFJCk,PEAwOXg2tgO4,delivered,2018-05-07 14:15:24,2018-05-07 16:33:23,2018-05-14 16:16:39,2018-05-25
wIVFVDEVcfaW,puzi30Jmvky3,delivered,2018-08-26 17:23:02,2018-08-26 17:35:12,2018-08-29 13:22:51,2018-09-05
gKy2GAsdguBo,UX5xrqFCUbkx,delivered,2018-05-09 21:36:13,2018-05-11 03:11:22,2018-05-23 17:12:24,2018-05-30
cOBl6LesiB4p,lITXgVtFMhXB,delivered,2018-07-23 09:33:10,2018-07-23 14:30:56,2018-08-02 15:21:38,2018-08-02
6yiuqVMtmFoG,grsbZ5L1H5ty,shipped,2018-06-21 20:10:30,2018-06-21 20:38:58,,2018-07-12
B5vTrNpa6S4V,oZxxzNDHDFjG,delivered,2018-05-29 22:09:50,2018-05-31 03:36:01,2018-06-06 22:27:56,2018-06-29
U2lnMTuQtVHZ,BKYTz5VyeBBd,delivered,2018-07-16 19:19:37,2018-07-16 19:35:17,2018-07-27 18:29:28,2018-08-10
KCDR8O5S2FG2,Azn5ULeYYh8s,delivered,2018-05-23 11:35:11,2018-05-25 02:54:50,2018-06-07 19:23:37,2018-06-14
1wBELjerqIh0,Q8Lv1HumoePe,delivered,2018-06-17 19:21:01,2018-06-17 19:38:31,2018-06-21 20:03:36,2018-07-23
Zk9Vf0ecYRO7,680TPXieMOvK,delivered,2018-05-22 23:08:55,2018-05-22 23:36:01,2018-05-24 11:58:23,2018-05-30
LaHx8ZusyUe7,dSbGI97wlaNa,delivered,2018-06-17 21:41:25,2018-06-18 21:58:01,2018-07-03 23:24:55,2018-07-23
ABd1uuDQm0I7,EnxKKFoi14yE,delivered,2018-06-10 13:54:25,2018-06-11 16:20:19,2018-07-04 11:32:34,2018-07-12
L9RBN8iJT77U,Fq2ixlfYfaey,delivered,2018-08-02 12:04:55,2018-08-02 12:50:19,2018-08-27 20:18:43,2018-08-22
lcaoVSeASk2U,IAWDWvqFenyJ,delivered,2018-05-09 09:51:16,2018-05-10 03:36:58,2018-06-13 20:41:55,2018-06-04
ooBnqwAVHnsm,PRCygqhUpgAM,delivered,2018-08-08 16:44:41,2018-08-09 03:35:20,2018-08-14 23:02:55,2018-08-21
uBTjuMILcLF2,lj4xpiCkoA4O,delivered,2018-07-19 19:22:05,2018-07-19 19:35:25,2018-07-25 18:07:15,2018-07-27
ealw1Z6knUiQ,bwdgUZgJFlUr,delivered,2018-07-25 23:52:56,2018-07-26 00:05:29,2018-08-03 18:48:50,2018-08-08
n1OUnUHuB4BW,5tPxwVu4Anbl,delivered,2018-05-09 10:38:46,2018-05-09 10:55:24,2018-05-14 15:42:29,2018-05-18
L7IV2CSayzJU,Lre301fbbXFi,delivered,2018-06-10 09:02:12,2018-06-12 07:37:09,2018-06-18 13:48:23,2018-07-12
5e9Lnxw7YVao,urbsdai9MFVB,delivered,2018-08-17 00:51:18,2018-08-17 01:09:22,2018-08-24 18:08:58,2018-09-11
HIDB2Oc3o0lM,bywKBs6SVo2Y,delivered,2018-07-25 20:47:33,2018-07-27 02:05:20,2018-08-08 15:03:45,2018-08-17
yWFEzTEdXtaQ,AA32Mbj2UMqa,delivered,2018-06-14 22:09:26,2018-06-15 09:37:53,2018-07-05 22:48:23,2018-07-13
yHIr4PPuFqqs,97rWPj5mV2SH,delivered,2018-08-18 15:19:31,2018-08-18 15:30:16,2018-08-27 13:34:48,2018-09-11
nyVsmycB1S8X,hx4NTWjSPoq6,delivered,2018-05-03 10:55:03,2018-05-03 12:19:51,2018-05-14 17:16:00,2018-05-25
hazAqYuigy6o,h4smyvu3jCb8,delivered,2018-06-28 16:22:24,2018-06-28 16:35:13,2018-07-11 18:55:55,2018-07-26
KT95WtjnjEVC,EEIXgiGYneKB,delivered,2018-05-30 19:19:48,2018-05-31 03:35:48,2018-06-06 18:14:55,2018-07-05
RQoGST9n6xd9,mywiIlvhZtGM,delivered,2018-08-06 08:20:59,2018-08-07 08:35:16,2018-08-13 12:51:27,2018-08-14
otWSLdsW2YYL,SjNOeNORStmX,delivered,2018-06-26 19:47:26,2018-06-26 20:07:49,2018-07-12 19:34:46,2018-07-27
2BeJJKCc49J8,mJSm0CDbD4KX,delivered,2018-07-30 15:27:39,2018-07-30 16:07:01,2018-09-03 20:31:06,2018-08-27
